Country Name,Country Code,Series Name,Series Code,2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
India,IND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,60.56554031,59.80630112,63.30533981,66.4348526,69.18344116,68.91158295,74.28421021,73.97898865,75.17671204,..
India,IND,Statistical Capacity score (Overall average),IQ.SCI.OVRL,80,75.55555556,81.11111111,76.66666667,75.55555556,73.33333333,81.11111111,77.7778,81.11113333,91.11113333
India,IND,Surface area (sq. km),AG.SRF.TOTL.K2,3287260,3287260,3287260,3287260,3287260,3287260,3287259,3287259,3287259,3287259
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.08762174,9.942698429,10.50717095,10.1773872,10.83677172,11.00162569,..,..,..,..
India,IND,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,3.479305985,3.479306895
India,IND,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,32.6,35,30,28.5,29.8
India,IND,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,9.657990545,6.018410739,6.819232326,6.413868367,6.702658276,8.074304983,18.51531502,11.22498616,17.30016626,..
India,IND,Urban population growth (annual %),SP.URB.GROW,2.600169759,2.54131719,2.481948564,2.424320654,2.399351844,2.37913451,2.372810818,2.373784638,2.376265802,2.378921735
Indonesia,IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,51.299,51.093,50.887,50.681,50.475,49.8548,49.2346,48.6144,47.9942,..
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.48174026,15.29014815,13.92921271,13.51228707,13.37397424,13.35669916,13.336755,13.49264356,13.47111092,13.14230142
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,74.86,..,82.2,..,83.1,87.4,..,..,92.6,..
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.763895139,1.865165403,1.767907879,2.456844744,2.559750233,1.945094474,1.819363319,..,..,..
Indonesia,IDN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,61.4,60.6,61,61.3,61.9,62,61.6,61.5,59.4,60.9
Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,36.77019258,36.96638679,34.18243851,36.55014025,40.76803287,43.42926373,43.4238447,46.77406625,47.9361711,46.96748995
Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,568.3960515,592.1564174,634.1760898,678.6442926,732.1023539,773.293854,811.9001839,..,..,..
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,790.7844196,843.4525271,874.5806371,831.5560284,851.7314336,863.0435104,883.910977,..,..,..
Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.80828417,24.15911967,24.29903094,26.32735309,24.59437879,23.92357638,23.6659846,21.16017926,19.12095185,20.37081506
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.57906E+11,1.79395E+11,1.98269E+11,2.1962E+11,2.52556E+11,2.65453E+11,2.92971E+11,3.08221E+11,3.16431E+11,..
Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.499,2.492,2.483,2.471,2.455,2.436,2.414,2.389,2.363,..
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9318453650,4877369178,15292009411,20564938227,21200778608,23281742362,25120732060,19779127977,4541713739,21464553719
Indonesia,IDN,Forest area (sq. km),AG.LND.FRST.K2,958020,951170,944320,937476,930632,923788,916944,910100,..,..
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,5.10229E+11,5.3958E+11,7.55094E+11,8.92969E+11,9.1787E+11,9.12524E+11,8.90815E+11,8.60854E+11,9.32256E+11,1.01554E+12
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033279592,5.067680274
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1940,2140,2520,3000,3570,3730,3620,3430,3410,3540
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7220,7510,8040,8590,9160,9680,10180,10670,11240,11900
Indonesia,IDN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,4.5709E+11,5.12966E+11,6.12254E+11,7.37717E+11,8.89279E+11,9.39755E+11,9.22996E+11,8.86547E+11,8.90618E+11,9.34365E+11
Indonesia,IDN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.70507E+12,1.79854E+12,1.95059E+12,2.11138E+12,2.27869E+12,2.43998E+12,2.59834E+12,2.75562E+12,2.93477E+12,3.14024E+12
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.81624458,30.98519241,32.88012145,32.98433326,35.07159361,33.83135679,34.60034391,34.06279218,33.84499191,33.44721083
Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,10.90277203,12.87447608,9.779166657,8.330497385,7.29532067,7.052715262,6.972299249,6.628957178,5.78637685,..
Indonesia,IDN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,76,74,78,80,82,81,75,75,76,75
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.75311546,21.3530017,22.40224294,23.8526601,24.98851951,24.7137963,24.41419099,20.77746098,18.31794265,19.1654203
Indonesia,IDN,Income share held by lowest 20%,SI.DST.FRST.20,0,0,0,0,0,7.2,0,0,0,0
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,48.06074477,47.65212258,42.77586634,43.91342343,43.59374442,42.63567744,41.92834213,40.0478624,39.29319548,39.37126356
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,18.14975125,8.274752432,15.26429366,7.465943034,3.753878753,4.965990291,5.443174549,3.98024266,2.480395711,4.244464291
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.775,67.964,68.15,68.331,68.509,68.684,68.856,69.025,69.191,..
Indonesia,IDN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,52.35779387,39.55519036,38.86169467,42.65905345,41.58789201,40.45706301,39.79183168,34.04306886,30.07711949,32.05178672
Indonesia,IDN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.63348078,0.612411259,0.617587092,0.653776703,0.711549473,0.918769839,0.778141413,0.886273832,0.790694801,0.809337386
Indonesia,IDN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,59.52687753,68.38666086,87.12132731,101.6678806,113.2915475,124.2804831,127.6139203,131.2928284,147.6639506,173.840223
Indonesia,IDN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,36.3,34.8,33.2,31.8,30.6,29.4,28.3,27.2,26.3,25.4
Indonesia,IDN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,126.9437257,120.9499226,128.4865562,135.558289,130.5196331,123.5872192,123.069779,123.6759695,124.9734525,..
Indonesia,IDN,Net migration,SM.POP.NETM,..,..,..,..,-835000,..,..,..,..,-825000
Indonesia,IDN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1174950000,1046120000,1389890000,402040000,69010000,69470000,-381940000,-33400000,-112060000,..
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6794200933,6792907280,6916051073,6923970511,7212196578,7614419340,8551164469,9659168639,8906655811,9011278534
Indonesia,IDN,Population density (people per sq. km of land area),EN.POP.DNST,130.361662,132.1177089,133.8751045,135.6323581,137.3853795,139.1236679,140.8342576,142.5073903,144.1376574,145.7251881
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,1.351462836,1.338065661,1.321404942,1.304066714,1.284198982,1.257326841,1.222048631,1.181013915,1.137493711,1.095377765
Indonesia,IDN,"Population, total",SP.POP.TOTL,236159276,239340478,242524123,245707511,248883232,252032263,255131116,258162113,261115456,263991379
Indonesia,IDN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,21.4,18.2,15.7,13.3,11.7,9.4,7.9,7.2,6.5,5.7
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,15.4,14.2,13.3,12.5,12,11.4,11.3,11.2,10.9,10.6
Indonesia,IDN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Indonesia,IDN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,18.6,..,..,19.9,..,..,..,..
Indonesia,IDN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.08750916,98.49240112,101.761467,100.1999817,105.2545929,102.3298874,103.8481979,102.1675491,98.81906128,..
Indonesia,IDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,19.787844,15.1082541,14.45685851,15.39553988,15.46843732,15.00494556,14.61652911,12.96669934,12.46875041,..
Indonesia,IDN,"School enrollment, primary (% gross)",SE.PRM.ENRR,108.0828323,109.1880493,110.0459671,109.9962921,109.327713,106.1295013,104.7378922,104.1333389,103.45504,..
Indonesia,IDN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.988950014,0.988460004,1.027160048,1.02839005,1.013630033,0.989000022,0.985499978,0.987049997,0.995249987,..
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,68.25173187,72.79122925,74.54995728,77.62380219,79.91575623,82.94937134,83.55867004,87.29934692,86.0477066,..
Indonesia,IDN,Statistical Capacity score (Overall average),IQ.SCI.OVRL,90,86.66666667,86.66666667,83.33333333,83.33333333,80,83.33333333,84.44446667,86.66666667,86.66666667
Indonesia,IDN,Surface area (sq. km),AG.SRF.TOTL.K2,1910930,1910930,1910930,1910930,1910930,1910930,1910931,1910931,1910931,1910931
Indonesia,IDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,13.31061783,11.05778652,10.53748506,11.15812785,11.38058994,11.28530146,10.83552375,10.75348778,10.33214511,..
Indonesia,IDN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,5.063359019,5.268233446
Indonesia,IDN,Time required to start a business (days),IC.REG.DURS,..,..,..,..,..,75.5,52.5,47.8,24.9,23.1
Indonesia,IDN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,14.48354278,19.56681616,18.72749458,14.41396432,16.80529982,20.35670156,30.70512855,31.99102126,39.56046882,..
Indonesia,IDN,Urban population growth (annual %),SP.URB.GROW,3.020428356,2.977597677,2.896432038,2.659189623,2.621204031,2.572841974,2.522382725,2.460904242,2.397506082,2.328733875
Italy,ITA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,6.801,6.696,6.591,6.486,6.381,6.3248,6.2686,6.2124,6.1562,..
Italy,ITA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.866947588,1.789687098,1.771046631,1.885856467,1.964829089,2.094865939,1.940817123,2.018870252,1.89270567,1.92481403
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,29.45205479,..,..,..,..,..
Italy,ITA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.8,99.9,99.9,..,99.9,99.9,..,..,..
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.60176497,6.795651486,6.83837457,6.702557614,6.205413858,5.732941879,5.270866786,..,..,..
Italy,ITA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,65.1,..,..,..,..
Italy,ITA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,137.6132647,146.2889405,160.4578207,164.1204818,177.3916251,172.7144805,172.1090262,169.6750673,170.6438765,166.1639782
Italy,ITA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,5757.960611,5368.390567,5493.711037,5514.803615,5397.741477,5159.183655,5002.40668,..,..,..
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3087.566331,2869.920712,2930.588524,2828.404891,2709.297728,2579.472543,2414.484002,2481.754645,..,..
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.96454274,22.47659593,25.18821114,27.00634622,28.58636368,28.8625863,29.30651305,29.92600911,29.80153284,31.29653096
Italy,ITA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.45,1.45,1.46,1.44,1.43,1.39,1.37,1.35,1.35,..
Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-9500316173,16574423268,9937474797,34443576600,34812127.56,19530574591,17028003372,13299083868,19635898219,19838057158
Italy,ITA,Forest area (sq. km),AG.LND.FRST.K2,89204,89742,90280,90818,91356,91894,92432,92970,..,..
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2.39073E+12,2.18516E+12,2.12506E+12,2.27629E+12,2.07282E+12,2.13049E+12,2.15173E+12,1.83287E+12,1.85938E+12,1.9348E+12
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.050402835,-5.48205504,1.686523403,0.576623022,-2.819013779,-1.728160802,0.113673238,0.951958872,0.85826263,1.502291372
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,37760,37690,37690,37680,36000,35370,34760,32970,31700,31020
Italy,ITA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,35080,34490,34970,36250,36190,36070,36070,36440,38470,39640
Italy,ITA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.22157E+12,2.22728E+12,2.23411E+12,2.23756E+12,2.14324E+12,2.13071E+12,2.11274E+12,2.00207E+12,1.92212E+12,1.87833E+12
Italy,ITA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.0636E+12,2.038E+12,2.07307E+12,2.15258E+12,2.15453E+12,2.17261E+12,2.1928E+12,2.21315E+12,2.33209E+12,2.40003E+12
Italy,ITA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.78129619,19.39261925,20.53770159,20.46225902,17.86162224,16.95513228,17.0330045,17.30645895,17.09497753,17.24967758
Italy,ITA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,6.404881289,7.468910189,7.243133472,7.366202698,7.071247855,7.244384051,7.239863171,..,7.488383361,..
Italy,ITA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,90,91,90,90,90,87,85,89,92
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.75346494,23.13252081,27.15738624,28.57664134,27.59851605,26.60400345,26.45325593,26.99605348,26.54950501,28.21806793
Italy,ITA,Income share held by lowest 20%,SI.DST.FRST.20,6.9,6.7,6.4,6.4,6.3,6.2,6.2,5.9,..,..
Italy,ITA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.58507559,21.93330533,21.92480031,21.73867267,21.42657282,21.32794416,21.01754737,21.17655075,21.43803845,21.36166274
Italy,ITA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.480577356,1.957826338,0.319446203,1.468390873,1.38015264,1.211939756,0.958906794,0.937903127,0.848446622,0.629108923
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,82.54390244,82.54390244,..
Italy,ITA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,46.20629908,37.61801637,43.96818743,47.53543568,47.75638991,46.8302934,46.66436699,47.38417037,46.72514683,49.55817245
Italy,ITA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.725085697,1.752901035,1.695590785,1.675091387,1.627382978,1.590802338,1.467303052,1.380512271,1.517680093,1.522312646
Italy,ITA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,151.8275276,150.9558833,156.8163246,160.7112234,162.7028059,162.3367752,150.8997247,147.3697996,144.6340143,141.2932687
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,4.1,4.1,4,3.9,3.8,3.7,3.6,3.5,3.4,3.4
Italy,ITA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,97.33359649,102.0361705,97.53851428,94.50418781,94.78636583,97.4155721,100.3095001,103.2381326,106.1374879,..
Italy,ITA,Net migration,SM.POP.NETM,..,..,..,..,264145,..,..,..,..,350000
Italy,ITA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7355322874,7035548242,7977047600,8725598965,9169473908,9436468284,10096313635,9606441417,9514241686,9809228255
Italy,ITA,Population density (people per sq. km of land area),EN.POP.DNST,199.9956857,200.9089719,201.5279017,201.8747841,202.4196539,204.7798599,206.6673693,206.4682872,206.1178282,205.8591691
Italy,ITA,Population growth (annual %),SP.POP.GROW,0.662469253,0.45561345,0.307591222,0.171978291,0.26954124,1.159251117,0.917504096,-0.096376133,-0.169884073,-0.125569718
Italy,ITA,"Population, total",SP.POP.TOTL,58826731,59095365,59277417,59379449,59539717,60233948,60789140,60730582,60627498,60551416
Italy,ITA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.7,1,1.2,1.2,1.2,1.4,1.2,2,..,..
Italy,ITA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2
Italy,ITA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,104.6063766,102.3824387,102.8903503,104.0472183,100.5509262,100.0275803,100.3271484,100.4257507,..,..
Italy,ITA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,36.36618626,37.4624661,37.17111936,36.99699089,38.52051585,38.78894111,38.48443287,38.3417312,38.58203594,..
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.4088821,102.4880066,101.9247284,101.5018311,100.7361984,101.8518677,101.5954132,101.1793976,..,..
Italy,ITA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.988669991,0.989199996,0.987450004,0.983579993,0.983799994,0.984740019,0.982990026,0.98299998,..,..
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,100.1712036,100.5022812,102.0031662,102.5117722,101.619751,102.4571075,102.8034973,103.1770172,..,..
Italy,ITA,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Surface area (sq. km),AG.SRF.TOTL.K2,301340,301340,301340,301340,301340,301340,301340,301340,301340,301340
Italy,ITA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,21.89233985,22.43530221,22.26324536,22.30059686,23.6317654,23.72804522,23.52198804,23.41690536,23.6595645,..
Italy,ITA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..,13.34644424,13.3653061
Italy,ITA,Time required to start a business (days),IC.REG.DURS,10,11,7,7,8,8,7,6.5,6.5,6.5
Italy,ITA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Italy,ITA,Urban population growth (annual %),SP.URB.GROW,0.835914949,0.627292741,0.480438951,0.343066345,0.61957915,1.587835187,1.341371299,0.325701454,0.246127222,0.287289756
Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,4.987,4.86,4.733,4.606,4.479,4.3988,4.3186,4.2384,4.1582,..
Japan,JPN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.058408648,1.082612702,1.10225982,1.075418923,1.141795695,1.104187087,1.056266492,1.110292794,1.150329337,..
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,18.88837209,..,..,..,..,..
Japan,JPN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.8,99.8,99.8,99.8,99.8,..,99.8,99.9,..,..
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.449533972,8.620816388,9.148316038,9.317426666,9.63862829,9.780815065,9.538706103,..,..,..
Japan,JPN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,54.7,39.8,..,..
Japan,JPN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,290.129007,315.6262344,313.8285383,322.9848154,329.9683676,338.1495051,345.721875,341.810897,345.1493195,..
Japan,JPN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8270.007731,8020.273806,8594.909034,8099.598695,7998.346771,7988.58331,7819.714636,..,..,..
Japan,JPN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3858.434521,3678.511133,3893.266604,3610.812169,3537.36317,3567.629354,3470.763129,3428.557216,..,..
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.42403772,12.52091416,15.03675698,14.92499621,14.54475256,15.91539812,17.54030155,17.58892813,16.11915257,..
Japan,JPN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.37,1.37,1.39,1.39,1.41,1.43,1.42,1.45,1.44,..
Japan,JPN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,24624845330,12226471579,7440979284,-850717035.1,546962692.2,10648441636,19752249424,5252218412,39323365428,18837524125
Japan,JPN,Forest area (sq. km),AG.LND.FRST.K2,249536,249598,249660,249644,249628,249612,249596,249580,..,..
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5.03791E+12,5.23138E+12,5.7001E+12,6.15746E+12,6.20321E+12,5.15572E+12,4.85041E+12,4.39498E+12,4.94927E+12,4.87214E+12
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.0935406,-5.416412797,4.191739259,-0.11542134,1.495089586,2.000267841,0.374719476,1.353823114,0.938193886,1.712581131
Japan,JPN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,38850,38800,43440,46880,49480,48280,43950,38880,38000,38550
Japan,JPN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,35710,34000,35900,36790,38190,40280,40590,42270,43630,44850
Japan,JPN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,4.97518E+12,4.9676E+12,5.56286E+12,5.99237E+12,6.31511E+12,6.15274E+12,5.5935E+12,4.94275E+12,4.82558E+12,4.88812E+12
Japan,JPN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4.5732E+12,4.35411E+12,4.59828E+12,4.70273E+12,4.87384E+12,5.1338E+12,5.16603E+12,5.37434E+12,5.54113E+12,5.68634E+12
Japan,JPN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.54784828,21.32367452,21.29748564,22.10330102,22.65442345,23.19090989,23.91610038,24.0053024,23.56428446,..
Japan,JPN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,17.3143381,18.75847112,17.97278329,17.45941084,17.40478673,16.78429411,16.68882372,16.78206158,16.22074557,..
Japan,JPN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,94,94,94,96,95,98,96,96,96
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.9749827,11.96998576,13.57625073,15.46800676,16.09137113,18.23212413,20.00546825,18.00747313,15.14742988,..
Japan,JPN,Income share held by lowest 20%,SI.DST.FRST.20,7.4,..,..,..,..,..,..,..,..,..
Japan,JPN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.00529022,27.27246727,28.44460691,26.8817084,26.74805013,26.9376337,27.68806093,28.8978202,29.3004607,..
Japan,JPN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.980895409,-0.611272559,-1.895163535,-1.674325774,-0.761554976,-0.333177012,1.745314197,2.141344449,0.273557738,-0.215152805
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488,83.79390244,83.98487805,..
Japan,JPN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,30.6465688,21.65200742,25.68083851,27.26066176,27.15384576,30.03002857,30.97490593,28.95963,25.30678678,28.12013084
Japan,JPN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.920247843,0.983777357,0.958851325,0.986806293,0.967427083,0.950865861,0.967334407,0.960651845,0.942157853,0.934960014
Japan,JPN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,85.87674815,90.45531626,95.90457309,103.3117099,109.8911887,115.2554186,123.1687362,125.4618376,130.6103289,133.4503926
Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.4,3.3,3.2,3.4,3,2.9,2.8,3,2.7,2.6
Japan,JPN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,75.27881298,89.98744893,87.11958818,80.62590032,81.2325696,78.7763258,77.99228381,86.90888387,95.06396842,..
Japan,JPN,Net migration,SM.POP.NETM,..,..,..,..,358133,..,..,..,..,250000
Japan,JPN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1732378923,1594532178,1684468955,2131729225,2539577665,2363853398,3733912542,3325097903,3830448522,4439640750
Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,351.3388203,351.2949246,351.309834,350.654908,350.0905201,349.5858021,349.1222295,348.7519201,348.350096,347.7775867
Japan,JPN,Population growth (annual %),SP.POP.GROW,0.048425395,-0.012494631,0.017960542,-0.185226486,-0.159710676,-0.144271883,-0.132694222,-0.106124994,-0.115284177,-0.164484036
Japan,JPN,"Population, total",SP.POP.TOTL,128063000,128047000,128070000,127833000,127629000,127445000,127276000,127141000,126994511,126785797
Japan,JPN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.2,..,..,..,..,..,..,..,..,..
Japan,JPN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
